Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,MACD,MACD_Sig,MACD_Hist,ADX,DI_Plus,DI_Minus,AROON_Up,AROON_Dn,RSI,STOCH_K,STOCH_D,WILLR,ROC,MFI,BB_Upper,BB_Mid,BB_Lower,BB_Width,BB_Pct,ATR,KC_Upper,KC_Lower,KC_Mid,Ulcer,OBV,VWAP,CMF,Signal_RSI,Signal_MACD,Signal_MA
2024-06-26,5172.48779296875,5294.375677738544,5161.869587214159,5252.832742141917,2351908,4919.10830078125,,,5016.969899982488,,,,,0.0,28.806220525403358,29.25942047157234,,,56.48808110772605,73.7509540528427,81.8505063548251,-26.2490459471573,11.386383786621085,71.49101670990441,5542.095525435746,4919.10830078125,4296.121076126755,25.329274598632157,0.7033584977027596,275.34211319522285,5171.294025236349,4662.481163496276,4916.887594366312,6.320649852797917,30931255,4818.863755866692,0.09792013631860472,0,0,0
2024-06-27,5168.62158203125,5195.974414127089,5101.5855925644055,5152.4742269042,2864946,4930.35029296875,,,5031.412917320466,,,,,0.0,28.081706445216238,30.129864588908223,,,56.33492770473319,70.82690374818843,77.29313502982552,-29.17309625181157,9.740886016698537,64.3464172341618,5562.756153417364,4930.35029296875,4297.944432520137,25.65358738710706,0.6883847889182082,262.4168780786129,5176.734399954483,4678.250932618399,4927.492666286441,5.653932444874044,28066309,4827.549554761461,0.10967430061816733,0,0,0
2024-06-28,5151.740234375,5229.7857838248565,5137.84353161062,5185.747542755972,1565629,4944.442529296875,,,5042.87266180185,,,,,0.0,28.305162905470194,29.35535440222392,,,55.62575501930287,61.67821622932329,68.75202467678481,-38.32178377067671,8.393731494780013,62.83065502084482,5583.359231889909,4944.442529296875,4305.525826703842,25.843831688094916,0.6622259241594484,250.24011908830033,5188.314825468379,4694.039456768122,4941.177141118251,5.146247769270756,26500680,4831.890267593723,0.1174715399326871,0,0,0
2024-07-01,5278.76611328125,5293.396787312843,5141.024276007395,5157.367548370989,2307080,4965.003491210938,,,5065.338704799888,,,,,0.0,28.89479991958291,28.067661348588462,,,59.73336649519713,74.92697028008939,69.14403008586704,-25.073029719910604,10.330333370515223,62.65163533046596,5618.987744587662,4965.003491210938,4311.0192378342135,26.343758047075244,0.739885456301324,243.24957567523944,5206.302032122474,4714.463388124875,4960.382710123674,4.634668914735636,28807760,4840.536678528692,0.12787876603927348,0,0,0
2024-07-02,5229.8349609375,5304.161922933052,5186.726603606121,5284.589369711897,1706329,4968.448266601563,,,5081.005014908232,,,,,0.0,28.20176911359591,27.081660901403225,,,57.524403579874644,67.790959313333,68.13204860758191,-32.209040686666995,4.791453726158449,62.14355056193869,5627.23267670248,4968.448266601563,4309.663856500646,26.518718712614387,0.6983856101694151,234.26284307893167,5201.39258681153,4725.3783700530275,4963.385478432278,4.224913009091654,27101431,4846.029060786577,0.13628610393373483,0,0,0
2024-07-03,5342.62158203125,5362.879364931149,5217.504422919626,5252.245703477119,2852572,5023.542529296875,,,5105.920878443758,,,,,0.0,28.747052459351462,25.87010200758966,,,61.09569974431956,83.00773441608344,75.24188800316861,-16.992265583916556,4.97544203285512,62.82746065355551,5610.009569103818,5023.542529296875,4437.075489489932,23.348743894839817,0.7720349406502126,227.91370728840246,5196.720429276089,4822.600945869791,5009.66068757294,3.765391907084852,29954003,4857.471747267592,0.2378245213582247,0,0,0
2024-07-04,5397.22900390625,5449.683537198485,5342.621298823003,5357.985942801745,3743401,5079.823413085937,,,5133.664509440186,,115.80609286919844,,,0.0,30.540211967572095,24.983647355976434,56.00000000000001,20.0,62.72961320970056,85.8679222784303,78.88887200261559,-14.132077721569695,-0.3316230404164791,62.670745165744066,5575.929900910525,5079.823413085937,4583.716925261349,19.53243045994816,0.8198966336966552,219.2814595089082,5238.312119872885,4905.265606228573,5071.788863050729,3.66181600188014,33697404,4873.314051687599,0.15419895389277327,0,0,0
2024-07-05,5433.33984375,5504.730910536879,5365.325232953778,5416.703176360996,3446662,5123.147216796875,,,5162.2050174696915,,124.97443561368164,,,0.0,30.950398561238263,23.83823640622265,100.0,16.0,63.81196162364811,85.7058500682206,84.86050225424476,-14.294149931779407,4.519044338697355,60.926011471749945,5582.476176864117,5123.147216796875,4663.818256729633,17.93151516557148,0.8376584691151577,213.57604651420766,5272.893531787271,4960.158417253178,5116.525974520225,3.64302810723829,37144066,4888.050050474479,0.13633475141845358,0,0,0
2024-07-08,5501.79541015625,5541.429826394429,5441.6585553677805,5460.741792815793,3536842,5166.050268554687,,,5194.546959630316,,136.19424294032888,,,4.484720602510532,31.061076298469047,22.959307119810756,100.0,12.0,65.83736006447359,92.60747044743422,88.06041426469504,-7.3925295525657795,6.303171978329683,55.64840390374541,5597.7074965108895,5166.050268554687,4734.393040598485,16.711305756494998,0.8889024900512368,206.04132766636636,5311.281851783007,5011.860945593928,5161.5713986884675,3.64302810723829,40680908,4904.186412863817,0.10948628491340016,0,0,0
2024-07-09,5421.20556640625,5553.466991413298,5399.137227246172,5518.383096268502,2392991,5201.618481445313,,,5216.133493608977,,137.0037996869578,,,5.004802540818858,29.3946103293435,23.2057245028119,100.0,8.0,61.475199897828176,75.87256821367477,84.7286295764432,-24.127431786325236,7.1375504717905605,61.970430786773015,5592.339729329937,5201.618481445313,4810.897233560689,15.023064428056973,0.7810022313219309,202.34764455927777,5352.366265405401,5046.559814204009,5199.463039804705,3.504337353525761,38287917,4913.222738125105,0.07530335027747943,0,0,0
2024-07-10,5368.89794921875,5460.742249102966,5205.3204342255685,5449.7814283608195,2121407,5232.4232421875,,,5230.682489381336,,131.90408351979204,,,4.774676716844753,26.829071623955503,27.80318720085877,96.0,4.0,58.75414672122703,66.33049299764436,78.27017721958445,-33.669507002355644,3.025339607331658,65.99592182840607,5570.323714982435,5232.4232421875,4894.522769392565,12.91563993029242,0.7019451258863336,206.13865672485773,5389.5761635922,5067.284709915952,5228.430436754076,3.3613384829401225,36166510,4920.1753202317,0.09925082476099246,0,0,0
2024-07-11,5429.0341796875,5455.848478433937,5348.199450159904,5382.451413701641,1843378,5264.649438476563,,,5249.573126553352,,131.20259113539123,,,4.560988451725942,25.80676484847101,26.743762295894015,92.0,0.0,60.89704991174228,77.30068176163338,73.1679143243175,-22.69931823836661,3.2755286123430225,74.47902026159417,5543.268500532112,5264.649438476563,4986.030376421014,10.584524774594422,0.7949990930235838,199.10368326408457,5422.368335774739,5097.5079852797735,5259.938160527256,2.8898588495908277,38009888,4926.83354395131,0.10824805029817863,0,0,0
2024-07-12,5371.8828125,5459.225325790924,5329.6059090461895,5450.95573143358,1387762,5283.708203125,,,5261.22166807208,,124.59871919379111,,,4.455926719737895,24.591675147351964,26.1599638271764,88.0,0.0,57.822414751580446,59.815965123623236,67.81571329430032,-40.184034876376764,3.854915226717378,68.98791818511646,5535.633985868288,5283.708203125,5031.782420381713,9.535946084013055,0.6750011618795877,194.14052136984532,5439.544898537395,5127.31859293567,5283.431745736533,2.7814351601868155,36622126,4931.174772083798,0.05355939157973898,0,0,0
2024-07-15,5386.95361328125,5416.703796921982,5312.969270729799,5377.558692698516,1316307,5298.5858154296875,,,5273.196139044382,,119.2070461486619,,,4.446011169610002,23.632660289552817,25.765220662822745,84.0,0.0,58.41861299886766,63.15108819344661,66.75591169290108,-36.84891180655339,4.2241829428765465,63.058121986459966,5537.671825611215,5298.5858154296875,5059.49980524816,9.02452158027903,0.6848033638280814,187.68295028572655,5451.835662640558,5144.526960048123,5298.18131134434,2.7270649011793493,37938433,4935.353086872707,0.04336629546293755,0,0,0
2024-07-16,5215.49755859375,5383.43014139487,5198.176137701932,5374.818410110908,2661970,5288.601342773438,,,5267.701036144322,,99.94690995705241,120.04190112050958,-20.094991163457166,5.0245131962428475,21.954719451223003,28.25334041494009,80.0,0.0,49.79488758449103,25.20837687046202,49.39181006251062,-74.79162312953797,1.237588102624606,62.44107759336664,5524.02633162812,5288.601342773438,5053.176353918756,8.903109672895889,0.34474081418601704,187.76113066384022,5446.7394374984015,5138.275974203662,5292.5077058510315,2.8171448633445246,35276463,4940.452230380466,-0.09138391947936378,0,0,0
2024-07-18,4908.5517578125,5211.192366117044,4868.672680081182,5211.192366117044,7950717,5274.107885742187,,,5233.496342969863,,59.23235863398713,107.8799926232051,-48.647633989217965,6.873501052372748,19.250451594966233,36.475549898119816,76.0,0.0,38.76290537346662,5.823511829959857,31.394325631289494,-94.17648817004014,-7.013274457023195,54.85150594015066,5560.194794020128,5274.107885742187,4988.020977464246,10.848731746703052,-0.13888999697696727,199.12282693874934,5434.421820406779,5123.188808684912,5278.805314545846,3.8419087677880306,27325746,4938.807387164904,-0.10828859426483264,0,0,0
2024-07-19,4697.65673828125,4912.710135132936,4680.873371934501,4902.923859963348,6373234,5250.21220703125,,,5182.463999666185,,9.834946681697147,88.27098343490351,-78.43603675320637,9.153879830913459,17.682534571814106,40.10239681393584,72.0,100.0,33.303471464723614,1.9233886166591287,10.985092439027001,-98.07661138334086,-10.175812939245251,45.92625356387368,5629.789550477247,5250.21220703125,4870.634863585253,14.459504815354132,-0.2278562304767969,201.459536671584,5415.068618886706,5102.641665585077,5258.8551422358905,5.3224678410815285,20952512,4929.235878488325,-0.20781416052490778,0,0,0
2024-07-22,4890.447265625,4965.410242888418,4578.020372923858,4697.168295199078,6315834,5241.732446289063,,,5154.652882138454,,-13.59950718719665,67.89688531048348,-81.49639249768013,11.547187650127631,15.422170970128429,38.37002255765636,68.0,100.0,41.425162027165456,32.02911228345439,13.258670910024458,-67.9708877165456,-8.463528802545932,49.951894039879065,5644.776602581371,5241.732446289063,4838.688289996755,15.378280384289628,0.06421005592090363,214.7402747639394,5410.209782432345,5077.6866969358025,5243.948239684073,6.057620588294216,27268346,4927.767925592217,-0.08942570468988657,0,0,0
2024-07-23,4752.3134765625,4960.663192326259,4413.6103762855455,4937.176130456891,7108160,5218.786108398437,,,5116.3348435121725,,-42.824073793883144,45.75269348961016,-88.5767672834933,14.170806592540657,12.912049912780574,37.01646474773367,64.0,100.0,37.86716996656664,29.71453565139799,21.222345517170506,-70.285464348602,-11.949011740598587,42.11328486709783,5674.920611389797,5218.786108398437,4762.651605407077,17.480482760437962,-0.011332324979560836,238.47688485513757,5404.3160306450045,5039.576504624993,5221.946267634999,7.008074345978811,20160186,4920.600154987126,-0.10542655418074642,0,0,0
2024-07-24,4745.85498046875,4860.9904325751,4700.446751242778,4751.237432761271,2601966,5193.23662109375,,,5081.051047031847,,-65.74799804541726,23.452555182604677,-89.20055322802193,16.60702418192418,12.280353148425066,35.20550667624433,60.0,96.0,37.70411064917165,29.14792964077918,30.29719252521052,-70.85207035922082,-12.653080481834161,41.52254184587253,5693.127267418227,5193.23662109375,4693.345974769272,19.251602913452277,0.05252049231722799,232.91022746065076,5381.159276082777,5012.598226637702,5196.878751360239,7.903761594560165,17558220,4918.025477308898,-0.10630758180045441,0,0,0
2024-07-25,4726.8203125,4789.159085243322,4630.914802338294,4677.840189519914,2232884,5170.9532470703125,,,5047.314786600242,,-84.477507675374,1.866542611008942,-86.34405028638294,19.03861712940496,11.674096877425448,35.636692622752506,56.00000000000001,92.0,37.195746820783626,27.47801188830672,28.780159060161296,-72.52198811169328,-14.085858158695888,35.248794475748014,5710.700590798803,5170.9532470703125,4631.205903341822,20.876125462333018,0.08857330218402627,227.5769457066777,5357.748871404478,4986.61400272134,5172.181437062909,8.754075332735784,15325336,4915.638077943396,-0.06958277005178162,0,0,0
2024-07-26,4800.55908203125,4828.303266295444,4738.514196179892,4746.343215917487,1492223,5152.550122070313,,,5023.814243307957,,-92.3066232613055,-16.96809056345395,-75.33853269785155,21.005492984470315,12.560958341122255,34.46170863499483,52.0,88.0,40.54034237840607,33.947138667290716,30.191026732125536,-66.05286133270928,-11.448495667107313,32.20456703726788,5715.941438288024,5152.550122070313,4589.158805852601,21.868445832462424,0.18761407044562722,218.57023199873242,5339.205466428519,4968.530572890094,5153.868019659307,9.393477118191942,16817559,4914.68576384619,-0.08082021165280248,0,0,0
2024-07-29,4922.4970703125,4934.240602090582,4806.040380179858,4841.075058846256,2448415,5141.087963867188,,,5014.164988736962,,-87.66137146988422,-31.106746744740004,-56.55462472514421,22.06690111034916,15.5406663658189,32.92184696749491,48.0,84.0,45.69090792270337,44.64479893990171,35.356649831833046,-55.35520106009829,-8.314571875429436,30.085586310630703,5713.33703642898,5141.087963867188,4568.838891305395,22.26178881138381,0.30900721029033756,212.50675257448952,5326.741839959551,4952.441149451477,5139.591494705514,9.718816427866116,19265974,4914.790404864571,-0.032771262059035335,0,0,0
2024-07-30,4847.77880859375,4973.385764225499,4839.411733245517,4942.0209388852745,2499857,5119.538598632813,,,4998.31868586618,,-88.98337032915606,-42.68207146162322,-46.30129886753284,22.778297014308247,16.169941229253258,31.407211196124624,44.0,80.0,43.22035984526002,41.462631744751306,40.01818978398124,-58.537368255248694,-10.706423128970014,30.192280503206746,5701.7984186685435,5119.538598632813,4537.278778597082,22.74657408350138,0.2666335708838829,206.8972724605961,5308.278401434332,4935.8175589588045,5122.0479801965685,10.12372524619572,16766117,4913.886217260122,-0.0940335154417919,0,0,0
2024-07-31,4817.63671875,4881.296249589506,4807.018514288389,4847.778256080879,1298852,5098.928686523437,,,4981.110879474163,,-91.40956611436468,-52.42757039217151,-38.98199572219317,23.558128231997365,15.737640129496697,31.733476179425534,40.0,76.0,42.22838808306612,38.64006943048935,41.582500038380786,-61.35993056951065,-10.317538805208253,30.847684899687636,5693.170485480093,5098.928686523437,4504.6868875667815,23.308496175961345,0.26331859500011817,197.42444837777614,5285.874322152229,4917.729238079283,5101.801780115756,10.541912247358637,15467265,4913.2161513327865,-0.1018386441082308,0,0,0
2024-08-01,4710.42822265625,4841.172970767881,4695.064055434542,4816.805238131082,2347381,5067.319018554687,,,4955.331578824838,,-100.82097200353746,-62.106250714444705,-38.71472128909276,24.678935315039123,14.894119921220428,34.13955756511193,36.0,72.0,38.81597240384677,28.386916857980296,36.16320601107365,-71.6130831420197,-12.558589495871328,26.43424843237898,5673.4839365528105,5067.319018554687,4461.154100556564,23.924482187861738,0.20561576123781686,193.7590531603164,5257.972018801263,4889.7535373961355,5073.862778098699,11.057692726833261,13119884,4910.6964158220135,-0.16269095378994722,0,0,0
2024-08-02,4595.39111328125,4666.096966006496,4532.367583722255,4638.695389863839,3205399,5027.227124023438,,,4921.051534487354,,-116.22237312606921,-72.92947519676962,-43.2928979292996,26.22257735380142,13.915254622260175,37.90092447007953,32.0,68.0,35.50091948106373,18.122014685368928,28.38300032461285,-81.87798531463108,-11.889689111074931,25.63918695724368,5646.728163289292,5027.227124023438,4407.7260847575835,24.645834531941706,0.15146465996736727,192.63773785843628,5219.377406381406,4848.492210585403,5033.934808483404,11.71737384313341,9914485,4905.435811008823,-0.16806321971955782,0,0,0
2024-08-05,4492.97705078125,4564.1229871237565,4384.349392479634,4404.851352992333,3622642,4980.208984375,,,4880.2825360391535,,-135.134309212086,-85.3704419998329,-49.7638672122531,28.04715474131831,12.838292502019321,40.39580950864896,28.000000000000004,100.0,32.814052415608955,10.872760627162508,19.12723072350391,-89.1272393728375,-8.46634053251689,24.702138260569797,5611.903400809552,4980.208984375,4348.514567940448,25.368189102764244,0.11434522696605912,193.9523080686634,5173.696692953524,4798.7747054514175,4986.235699202471,12.27574215591049,6291843,4897.802455606452,-0.15465404327657928,0,0,0
2024-08-06,4417.81787109375,4635.856361789519,4403.8236891752185,4502.6650653100405,2117464,4926.010107421875,,,4836.238282234829,,-154.40696510398448,-99.17774662066321,-55.22921848332126,29.193649208359172,14.355763638014531,37.00477259932073,24.0,96.0,30.962042522944827,4.047743003352021,11.01417277196115,-95.95225699664798,-5.956988404603733,29.01522375824655,5555.401905628971,4926.010107421875,4296.6183092147785,25.553816759685898,0.09628308012928045,196.67233410763745,5129.853331868573,4741.705204207703,4935.779268038137,12.500711415294406,4174379,4892.665803885373,-0.1989927752395766,0,0,0
2024-08-07,4639.13525390625,4647.5023284889585,4472.327993513274,4502.61670793358,2000224,4886.906591796875,,,4817.466565251155,,-150.0920528279339,-109.36060786211735,-40.731444965816564,30.168117347602067,13.593089537635514,33.96529632378471,20.0,92.0,41.4425798143275,43.25469082179893,19.391731484104483,-56.74530917820107,-5.138834917722649,37.38312740378718,5484.763952468797,4886.906591796875,4289.049231124953,24.467722042221183,0.2927839028257856,199.03034291389253,5087.314823589714,4697.082238847987,4892.19853121885,12.260909603955431,6174603,4890.128471195001,-0.14434904125733258,0,0,0
2024-08-08,4568.08740234375,4658.219109030173,4560.405079334129,4640.652550687219,1301394,4846.866064453125,4972.270791015625,,4793.716168783782,4922.994471788039,-150.66860768982588,-117.62220782765905,-33.04639986216682,30.985201961646748,13.497366935887396,32.73227267759889,16.0,88.0,39.37602199953763,31.19298207673131,26.16513863396075,-68.80701792326869,-3.876555600284319,45.27873322408457,5416.854178168285,4846.866064453125,4276.877950737964,23.519862366135868,0.2554522143520625,191.80060625547475,5041.963616966659,4667.491810743068,4854.727713854863,11.780220206610617,4873209,4888.045084794648,-0.17350136996516094,0,0,-1
2024-08-09,4622.9384765625,4671.478497442826,4602.044683303994,4645.251470872527,1039025,4806.561279296875,4965.85392578125,,4777.45162666747,4911.227570014488,-145.02771902354652,-123.10331006683656,-21.924408956709968,31.629285058670014,13.470664703439045,31.433321179601993,12.0,84.0,41.78938065490083,40.50498331294955,38.31755207049326,-59.49501668705045,-2.5899759771865067,36.82800248876237,5317.083871348583,4806.561279296875,4296.038687245167,21.24273726627238,0.32016192271097677,185.48564117287484,5001.1091820770325,4630.458897266961,4815.784039671997,11.515181276799883,5912234,4886.682828165066,-0.19760874233223633,0,0,-1
2024-08-12,4625.53173828125,4657.9736230193075,4582.03203149165,4589.763093371945,1030708,4769.243725585938,4960.966650390625,,4762.983065868782,4900.023811907303,-138.7486119368059,-126.23237044083044,-12.516241495975464,32.30488268486929,13.06068352137649,31.27869158783314,8.0,80.0,41.90712666259291,40.94523825188715,37.54773454718933,-59.05476174811285,-2.142847993415235,44.55101472039104,5213.877922987306,4769.243725585938,4324.609528184569,18.645899559127347,0.3383930114410883,177.66106619821647,4960.172346573763,4594.889844285399,4777.531095429581,11.042819474809649,6942942,4885.358389890001,-0.18839002350660328,0,0,-1
2024-08-13,4600.87060546875,4672.065757838856,4584.869949882457,4646.523483893683,1465327,4729.9395751953125,4955.633125,,4747.543783925922,4888.292313615595,-134.21517268367006,-127.82893088939836,-6.386241794271697,32.7958557245421,13.173145318645489,30.144255447938377,4.0,76.0,41.0566184649729,36.758547243417496,39.40292293608473,-63.241452756582504,-4.159692093155247,37.01131217231599,5077.6134237823635,4729.9395751953125,4382.2657266082615,14.700984782567527,0.31438211379558784,171.1992620380867,4921.6984045329245,4558.069774068139,4739.884089300532,10.55976267846961,5477615,4883.321899550685,-0.21229246642709676,0,0,-1
2024-08-14,4562.068359375,4708.666579031549,4495.57042448845,4604.246825598294,3928422,4697.268115234375,4943.655703125,,4729.879457778215,4875.499217370866,-132.22915104628464,-128.70897492077563,-3.5201761255090105,33.61902215865461,12.02527896643331,31.16911433271159,0.0,72.0,39.69166312187393,30.17113635421507,35.958307283173234,-69.82886364578493,-7.322070603378104,35.01148650751995,4971.294109948783,4697.268115234375,4423.242120519966,11.667462362886043,0.25330852096663176,174.19189721701613,4889.24387082884,4522.831025279038,4706.037448053939,10.058122330493294,1549193,4877.272746575512,-0.19696084900388977,0,0,-1
2024-08-16,4667.857421875,4692.127671432452,4560.404309749144,4667.564024752906,2878549,4685.2333984375,4952.198125,,4723.972597216003,4867.356401861225,-120.72725274296226,-127.11263048521296,6.3853777422506965,34.383390990330504,11.365982565906553,29.460240472527143,0.0,68.0,45.05496572248423,48.13081890937685,38.3535008356698,-51.86918109062315,-3.7114190606180286,37.7956883703568,4941.662239245738,4685.2333984375,4428.804557629262,10.9462568457638,0.4661193013474369,171.15843039317983,4860.903597928644,4515.5703848140965,4688.23699137137,9.56418600754827,4427742,4874.422651437788,-0.07624269203202702,0,1,-1
2024-08-19,4689.828125,4754.172889822109,4672.408744825146,4707.198764932965,2362884,4684.841967773437,4960.5624609375,,4720.720742719241,4860.394508650981,-108.58733612790365,-123.4075716137511,14.820235485847448,34.43572312665825,13.62011791262512,28.362887136147236,4.0,64.0,46.12652889114422,51.860758889123815,43.387571384238576,-48.139241110876185,-2.6529313273575688,37.42950171669821,4941.217652958791,4684.841967773437,4428.466282588083,10.944902173816619,0.5097243176999368,165.09821878988905,4850.486125590212,4520.160174295814,4685.323149943013,9.274370772893707,6790626,4872.383199002541,-0.005158223110696943,0,0,-1
2024-08-20,4634.8291015625,4707.1500642235305,4583.500370121318,4694.476645534841,1472860,4672.061059570313,4961.921767578125,,4712.540586418599,4851.548806412217,-102.22592941165749,-119.17124317333239,16.945313761674896,34.899574281871324,12.879977036353324,30.72895605172618,0.0,60.0,43.8225289102314,50.40372134348489,50.13176638066185,-49.59627865651511,-1.6049309642408482,38.880902008588166,4911.0602962901685,4672.061059570313,4433.061822850457,10.230997997352212,0.4221086257035738,162.13760988362642,4828.825811038263,4524.873877330099,4676.849844184182,8.880019530558716,5317766,4870.758414637883,-0.0907339033212212,0,0,-1
2024-08-21,4642.77783203125,4683.453788596251,4614.466618771231,4622.022983891151,949203,4666.58427734375,4961.90263671875,,4705.896514572184,4843.361709377669,-95.4428666830554,-114.425567875277,18.982701192221597,35.33029321171203,12.472732654433152,29.757355350962783,0.0,56.00000000000001,44.255898162993695,56.57073142327,52.94507055195956,-43.42926857673,1.031179231144146,42.63477686036708,4902.982386420045,4666.58427734375,4430.186168267454,10.131526402469895,0.4496475555461899,155.4840070222974,4801.824381964552,4545.679012877958,4673.751697421255,8.363205491447623,6266969,4869.757911205148,-0.1480141732247673,0,0,-1
